0,0,0.132969141006,15
0,0,0.129505872726,15
0,0,0.135188102722,15
0,0,0.131684064865,15
0,0,0.131435871124,15
0,0,0.124294042587,15
0,0,0.130366802216,15
0,0,0.126098871231,15
0,0,0.126791954041,15
0,0,0.131024122238,15
1,0,0.137563943863,15
1,0,0.133865118027,15
1,0,0.140009880066,15
1,0,0.130879163742,15
1,0,0.132322072983,15
1,0,0.135872125626,15
1,0,0.1301009655,15
1,0,0.211743831635,39
1,0,0.210723161697,39
1,0,0.131615877151,15
2,0,0.133616924286,15
2,0,0.905215024948,147
2,0,0.134763002396,15
2,0,0.141067028046,15
2,0,0.13232088089,15
2,0,0.135560035706,15
2,0,0.136260986328,15
2,0,0.130828142166,15
2,0,0.219768047333,39
2,0,0.869019031525,147
3,0,0.132347106934,15
3,0,0.520051002502,87
3,0,0.13867688179,15
3,0,0.137948989868,15
3,0,0.134796142578,15
3,0,2.71242213249,327
3,0,0.13848900795,15
3,0,0.873937129974,147
3,0,0.866255044937,147
3,0,0.874427080154,147
4,0,0.139506816864,15
4,0,0.528143882751,87
4,0,0.132212877274,15
4,0,3.96252298355,447
4,0,0.132620096207,15
4,0,1.43207001686,231
4,0,0.135063171387,15
4,0,0.868884801865,147
4,0,0.223572015762,39
4,0,0.12973690033,15
5,0,3.85981702805,447
5,0,0.144228935242,15
5,0,0.147733926773,15
5,0,1.51670408249,231
5,0,0.812577962875,147
5,0,0.145850896835,15
5,0,0.137636899948,15
5,0,0.139652013779,15
5,0,0.467757940292,87
5,0,0.223870038986,39
6,0,4.33436799049,447
6,0,0.138953924179,15
6,0,0.141888141632,15
6,0,5.91653800011,582
6,0,0.224305152893,39
6,0,0.138486862183,15
6,0,0.146729946136,15
6,0,0.144138097763,15
6,0,0.896546125412,150
6,0,5.67417502403,579
7,0,0.944333076477,150
7,0,0.145426988602,15
7,0,0.142674922943,15
7,0,4.08201885223,447
7,0,1.5552148819,231
7,0,0.149097919464,15
7,0,0.143996953964,15
7,0,0.143741130829,15
7,0,0.485203027725,87
7,0,2.38837194443,327
8,0,2.70680189133,330
8,0,0.143145084381,15
8,0,0.14172911644,15
8,0,2.51674008369,327
8,0,0.144137144089,15
8,0,0.139492034912,15
8,0,0.138458967209,15
8,0,0.142051935196,15
8,0,0.576936006546,87
8,0,5.4747800827,579
9,0,5.32586193085,582
9,0,0.132925987244,15
9,0,0.139294862747,15
9,0,3.62519097328,447
9,0,2.56808805466,333
9,0,0.139600038528,15
9,0,0.144412994385,15
9,0,0.138180017471,15
9,0,0.872474908829,147
9,0,5.38248896599,582
10,0,51.9091718197,2604
10,0,5.43683099747,579
10,0,0.156902074814,15
10,0,0.151160001755,15
10,0,0.149276971817,15
10,0,10.2306101322,903
10,0,2.43195104599,330
10,0,2.67685198784,330
10,0,22.7443199158,1521
10,0,15.9618191719,1299
11,0,68.7214241028,3252
11,0,0.531366109848,87
11,0,0.159506797791,15
11,0,0.148743867874,15
11,0,0.149693965912,15
11,0,5.30601215363,579
11,0,0.238203048706,39
11,0,7.01955914497,732
11,0,0.855762004852,147
11,0,17.8372409344,1299
12,0,89.082285881,3972
12,0,17.1505401134,1302
12,0,0.148626089096,15
12,0,0.148303031921,15
12,0,0.147254943848,15
12,0,5.30060815811,579
12,0,0.484992980957,87
12,0,9.66788506508,903
12,0,6.73442292213,732
12,0,43.2815160751,2310
13,0,87.9681739807,3972
13,0,4.92763614655,582
13,0,0.141541004181,15
13,0,0.144440174103,15
13,0,0.144250869751,15
13,0,1.49944710732,231
13,0,0.489473819733,87
13,0,7.31904506683,729
13,0,3.96530413628,447
13,0,10.024089098,903
14,0,30.3920059204,3043
